name,gender,probability,count
leire,female,0.98,3410
leishi,None,0.0,0
leissi,None,0.0,0
leisy,female,0.95,93
leitao,male,0.81,57
leiting,male,1.0,2
leiv,male,0.97,32
leiyu,male,1.0,3
leizer,male,0.8,5
leizhen,None,0.0,0
lejian,male,1.0,2
lejla,female,0.97,2076
lejun,male,1.0,1
leke,male,0.97,365
lekelia,None,0.0,0
lekha,female,0.88,43
lel,female,0.62,323
lela,female,0.96,2969
leland,male,0.98,183
lelde,female,0.95,157
lele,male,0.85,8336
lelia,female,0.97,428
leliane,female,1.0,9
lelin,male,0.69,13
lemai,male,0.55,11
leman,female,0.87,1214
lemao,male,1.0,4
lembit,male,0.96,23
lemei,female,1.0,2
lemi,male,0.84,272
lemin,male,0.95,37
leming,male,1.0,8
leminh,male,1.0,5
lemlih,male,0.75,4
lemnaouar,female,0.5,2
lemonia,female,0.98,66
lemont,male,1.0,24
lemuria,male,0.6,10
len,male,0.62,2006
lena,female,0.98,42258
lenae,female,0.78,9
lenakarin,None,0.0,0
lenandlar,None,0.0,0
lenar,male,0.9,105
lene,female,0.97,2839
leng,male,0.53,333
lenhart,male,0.75,4
leni,female,0.89,1715
lenie,female,0.97,748
lenin,male,0.95,1171
lenira,female,0.99,104
lenis,female,0.68,130
lenka,female,0.99,50218
lenna,female,0.97,423
lennart,male,1.0,2940
lennarth,male,1.0,34
lennert,male,1.0,239
lenny,male,0.67,3917
lenore,female,0.95,133
lenos,male,0.98,42
lenwood,male,1.0,6
lenworth,male,1.0,2
leny,female,0.77,1603
leo,male,0.94,52253
leobardo,male,0.98,54
leobigildo,male,1.0,1
leomar,male,0.93,181
leomara,None,0.0,0
leon,male,0.98,22539
leona,female,0.98,4374
leonada,female,0.5,4
leonard,male,0.99,7781
leonardina,female,1.0,8
leonardo,male,0.99,31322
leonardus,male,0.99,104
leonce,male,0.72,521
leone,male,0.87,2818
leonel,male,0.98,3876
leonelo,male,1.0,8
leong,male,0.71,862
leonhard,male,0.99,291
leoni,female,0.74,648
leonia,female,0.99,129
leonid,male,1.0,2369
leonidas,male,0.98,2234
leonids,male,0.9,20
leonie,female,0.97,5392
leonieke,female,1.0,20
leonilde,female,0.94,247
leonor,female,0.97,4083
leonora,female,0.97,1232
leontina,female,0.98,244
leopold,male,0.98,1531
leopoldina,female,0.98,126
leopoldo,male,0.99,1528
leor,male,0.94,36
leora,female,0.9,52
leos,male,0.98,391
lepadatescu,male,1.0,1
lerata,male,0.8,5
leroi,male,0.88,268
lerone,male,1.0,6
leroy,male,0.87,3347
lerzan,female,0.91,97
les,male,0.75,3226
lesandro,male,1.0,9
leschek,male,1.0,12
leser,male,0.88,8
lesetja,male,1.0,30
lesia,female,0.98,394
leslaw,male,0.99,98
leslee,female,0.73,83
lesley,female,0.87,6214
lesli,female,0.89,381
leslie,female,0.77,12112
lesliejean,None,0.0,0
leslier,female,1.0,2
lesly,female,0.89,2192
leslymarie,None,0.0,0
lester,male,0.98,1923
lesvia,female,1.0,21
leszek,male,1.0,7938
letha,female,0.84,50
letian,male,0.86,14
leticia,female,0.98,10868
leticiaconcepcion,None,0.0,0
leting,female,0.67,3
letitia,female,0.98,566
letizia,female,0.99,7643
leto,male,0.78,297
letong,male,1.0,2
lettice,female,0.6,5
letu,female,0.71,38
leucio,male,1.0,14
leulseged,male,1.0,5
leung,male,0.66,276
leuohong,None,0.0,0
lev,male,0.95,1007
levaku,None,0.0,0
leveda,None,0.0,0
levent,male,0.97,19273
levente,male,0.99,2095
levi,male,0.93,2771
levin,male,0.94,425
levinia,female,1.0,34
levon,male,0.99,603
levy,male,0.82,802
lew,male,0.81,454
lewei,male,0.75,4
lewellyn,male,0.87,15
lewi,male,0.88,103
lewis,male,0.98,6377
lex,male,0.92,4754
lexin,female,0.5,12
lexing,male,1.0,3
ley,female,0.67,544
leye,male,0.94,192
leyi,female,0.92,12
leyla,female,0.97,18904
leyland,male,0.94,17
leyna,female,0.99,206
leyre,female,0.99,1405
leysia,female,1.0,4
leyu,female,0.67,3
leyuan,female,0.67,3
leyza,female,1.0,8
lezanne,female,1.0,21
lezcalero,None,0.0,0
lezi,male,0.68,25
lezleyanne,female,1.0,1
lhassane,male,1.0,16
lhouari,male,0.83,6
li,female,0.63,5785
lia,female,0.97,12635
liad,male,0.95,44
liah,female,0.97,144
liam,male,0.98,9293
lian,female,0.62,1380
liana,female,0.98,4913
lianbo,male,1.0,3
lianchang,None,0.0,0
liancheng,male,1.0,3
liancui,None,0.0,0
liancun,None,0.0,0
liandi,female,0.67,9
liane,female,0.98,2115
lianen,None,0.0,0
lianfa,male,1.0,1
lianfen,female,1.0,1
lianfeng,male,0.6,5
