name,country,probability
bertjaap,None,0
bertjan,NL,1
bertold,HU,1
bertoldo,IT,0.9999999999999999
bertolt,None,0
berton,FR,1
bertos,None,0
bertram,AT,0.3692150576118234
bertrand,CM,0.21758769095598154
bertrum,None,0
bertus,NL,0.6835871030264006
beryl,KE,0.628797574779397
berzunza,None,0
besante,None,0
beshara,None,0
beshoy,EG,1
besiki,None,0
besime,TR,1
besmel,None,0
besmira,None,0
besnik,AL,0.5088958710304616
bess,CH,0.7705897544875434
bessedik,None,0
bessem,TN,0.9926999668459896
bessie,CN,0.5253359292130098
bessy,GR,0.46717742888266367
best,TH,0.22293347359397678
bester,None,0
bet,TR,0.3421081601128612
beth,KE,0.24635870789713066
bethan,GB,1
bethann,None,0
bethany,GB,0.6130311451909698
bethel,NG,0.7191786403673208
betholia,None,0
betil,None,0
betim,MK,0.5101621714362174
betina,DK,0.8468906192746768
betria,None,0
betsey,None,0
betsy,VE,0.42534334778291927
bettahally,None,0
bette,US,0.9029769591342517
betti,HU,0.7662471356152318
bettieli,None,0
bettina,AT,0.3079716958157405
betty,MX,0.07863708960389633
bettyann,None,0
betul,TR,0.5480323769212667
bety,MX,0.23101816962643423
betzaida,None,0
betzy,ES,1
beulah,ZA,1
beunguk,None,0
bev,GB,0.4265482550680504
bevan,ZA,0.9500734170922931
bevaola,None,0
beverley,GB,0.4367799190983689
beverly,PH,0.44333836701590107
bex,GB,0.9758154341828482
beychi,None,0
beyrem,TN,1
beyza,TR,0.6582521020324377
bezalel,None,0
bezruk,None,0
bhabani,None,0
bhabatarak,None,0
bhabatosh,None,0
bhabesh,None,0
bhadrachalam,None,0
bhagaban,None,0
bhagawan,None,0
bhagesh,None,0
bhagirath,None,0
bhagwan,IN,1
bhagwandas,None,0
bhagya,IN,1
bhagyalakshmi,None,0
bhagyashree,IN,1.0000000000000002
bhagyashri,None,0
bhagyodaya,None,0
bhak,None,0
bhakti,IN,0.5353371803639859
bhalchandra,IN,1
bhalerao,None,0
bhalgat,None,0
bhanu,IN,1
bhanukiran,None,0
bhanuteja,None,0
bhanwart,None,0
bharadwaj,None,0
bharadwaja,None,0
bharani,IN,1
bharanidharan,None,0
bharat,NP,0.6029657637284253
bharath,IN,1
bharathi,IN,1
bharathy,None,0
bharati,IN,1
bhardwaj,None,0
bhargab,None,0
bhargav,IN,1
bhargava,None,0
bhargavi,IN,1
bharti,IN,1
bhartia,None,0
bhasin,None,0
bhaskar,IN,1
bhaskara,None,0
bhaskarjyoti,None,0
bhasker,IN,1
bhat,None,0
bhatia,None,0
bhatt,None,0
bhattramesh,None,0
bhaumik,IN,1
bhavan,None,0
bhavana,IN,1
bhavanam,None,0
bhavanari,None,0
bhavanasi,None,0
bhavani,IN,0.627281701478569
bhaveen,None,0
bhavesh,IN,0.9837268396455009
bhavin,IN,0.9648057972322296
bhavini,None,0
bhavish,MU,1
bhavna,MU,0.8578195190613509
bhavnish,None,0
bhavuk,None,0
bhavya,IN,1
bhawana,IN,1
bhawani,IN,1
bhawna,IN,1
bhazel,None,0
bheemarjuna,None,0
bheki,ZA,1
bhekumusa,None,0
bhoj,None,0
bhojaraju,None,0
bholanath,None,0
bhoomika,None,0
bhosale,None,0
bhubaneswar,None,0
bhubate,None,0
bhukya,None,0
bhume,None,0
bhumika,IN,1
bhup,None,0
bhupender,IN,1
bhupendra,IN,1
bhupesh,IN,1
bhupinder,IN,0.9618621475404745
bhura,None,0
bhushan,IN,1
bhuva,None,0
bhuvan,IN,1
bhuvana,IN,1
bhuvanesh,IN,1
bhuvaneswari,None,0
bhyrav,None,0
bhzad,None,0
bi,VN,0.7180973560895642
bia,BR,0.28313167715678883
biagio,IT,0.7253673289583474
bian,ID,0.5890450205631297
bianca,RO,0.16371139176370705
biancamaria,IT,1
bianchi,IT,0.7758491739118779
bianfang,None,0
bianica,None,0
bianjia,None,0
bianka,HU,0.42111307897275796
bianke,None,0
bianxia,None,0
bianyanjie,None,0
biao,CN,0.9999999999999999
biaoan,None,0
biaoshuai,None,0
biazoliclaudinei,None,0
bibb,None,0
bibek,NP,0.9826487494193641
bibhas,None,0
bibhash,None,0
bibhu,IN,1
bibhudatta,None,0
bibhuti,IN,1
bibi,ML,0.0719585865592705
bibian,ES,1
bibiana,CO,0.4911963397486037
biblioteca,None,0
bibo,LB,0.2674840690231899
