name,country,probability
vanash,None,0
vance,US,0.9201369950840852
vancheswaran,None,0
vanco,MK,1
vancouver,None,0
vanda,CV,0.20300629676211554
vandan,None,0
vandana,IN,1
vander,AO,0.7617405754035829
vanderlei,BR,0.9309407462282236
vandermi,None,0
vanderweyendavy,None,0
vandhana,None,0
vanditha,None,0
vandoan,None,0
vandung,None,0
vaneet,None,0
vanegas,None,0
vanesa,AR,0.26708300239670335
vanessa,GF,0.04165901137515762
vanesse,FR,1
vanette,None,0
vaneza,PH,0.8714360154125029
vang,US,0.8721719861860511
vangalaswathi,None,0
vangelis,GR,0.769443446820528
vangie,PH,1
vani,AL,0.26736657024563665
vania,CV,0.16448552463072016
vanina,AR,0.6939610305978363
vaninha,None,0
vanisha,MU,1
vanita,IN,0.9557272659979548
vanja,ME,0.29979353089749056
vankadara,None,0
vankhanh,None,0
vanky,None,0
vann,FR,1
vanna,IT,0.7212573791613953
vannam,None,0
vanni,IT,0.6997600832724072
vanniarajan,None,0
vanniyarajan,None,0
vanraj,None,0
vanshika,None,0
vanshri,None,0
vantan,None,0
vanusa,CV,0.7791237834016862
vanuza,AO,0.9415301163795377
vanya,BG,0.5088282703670667
varad,None,0
varadharajan,None,0
varadraj,None,0
varaporn,TH,1
varaprasad,IN,1
varas,None,0
varatad,None,0
varda,None,0
vardan,AM,0.9971083017163167
vardit,None,0
vardy,None,0
varela,PT,0.8367480043520013
varelajesus,None,0
varga,HU,0.6635968686931969
vargas,ES,0.5135728336573367
varghese,IN,1
varguesmenau,None,0
vari,ES,1
varich,None,0
varin,TH,0.8901786487469507
varinder,IN,0.9485902846615842
varinderpal,None,0
varisa,None,0
varoe,None,0
varouj,None,0
varsha,MU,0.7495746706402789
varshi,None,0
varshika,None,0
vartiainen,None,0
vartika,IN,1
vartuhi,None,0
varun,IN,0.7357060834783105
varunavi,None,0
varuni,None,0
varvara,GR,0.39762484551786365
vasa,RS,0.7174857021693861
vasaihexyi,None,0
vasant,IN,1
vasanta,None,0
vasanth,IN,1
vasantha,IN,1
vasanthan,None,0
vasavi,None,0
vasco,PT,0.3726232850333255
vasdev,None,0
vasek,CZ,0.9643564081529842
vasfi,TR,1
vashist,None,0
vashti,None,0
vasi,RO,0.8098513914622572
vasif,AZ,1.0000000000000002
vasil,BG,0.6520105073158114
vasile,MD,0.5228868437698381
vasileios,GR,0.9830177086519275
vasilia,GR,1
vasilian,None,0
vasilii,MD,0.9404472349136003
vasilija,None,0
vasilijevic,None,0
vasiliki,GR,0.6921534086644158
vasilios,GR,0.8934608008051091
vasilis,GR,0.7340147202156102
vasiliy,UA,0.39829669739100504
vasily,RU,0.6640855084990221
vasin,TH,1
vasja,LV,0.45588215558504913
vaskar,None,0
vasken,None,0
vasko,MK,0.47409319042178405
vaso,GR,0.5359249452334206
vasoontara,None,0
vassia,GR,1.0000000000000002
vassiki,None,0
vassil,None,0
vassileios,None,0
vassili,EE,0.9713654318674781
vassilia,None,0
vassiliki,GR,1
vassilios,GR,0.8524949351921832
vassilis,GR,0.8075738472091842
vassilisjaved,None,0
vassily,FR,1
vasso,GR,1
vasu,IN,0.8397665554894117
vasudev,IN,1
vasudeva,None,0
vasudevan,IN,1
vasudha,IN,1
vasumathi,None,0
vasundhara,None,0
vasutan,None,0
vaswani,None,0
vasyl,UA,0.8157998434132668
vatcharaporn,None,0
vatche,None,0
vathsala,None,0
vatroslav,None,0
vatsal,IN,1
vatsala,None,0
vaughan,ZA,0.7822184866327652
vaughn,ZA,0.5254364668697513
vaybhav,None,0
vazirgiannis,None,0
vazquez,ES,1
vazquezalvarez,None,0
vclav,CZ,0.9681136765327573
vcu,None,0
vecchio,IT,1.0000000000000002
vecdi,TR,1
veda,IN,0.6786042970738493
vedad,BA,1
vedam,None,0
vedang,None,0
vedanuj,None,0
vedashree,None,0
vedika,None,0
vedran,HR,0.6757175799385426
vedrana,BA,0.4722565379736101
veedoomedia,None,0
veeky,None,0
veena,MU,0.6059495834301009
veenu,IN,1
veepuri,None,0
veera,FI,0.7151236676271477
veeramani,IN,1
veeramanickam,None,0
veerapat,None,0
veerapong,None,0
veeraraghavan,None,0
veeraruna,None,0
veerasundaravel,None,0
veerle,BE,0.8824890309203813
vega,ID,0.4602631676823908
vegar,NO,1.0000000000000002
vegard,NO,1
veghes,None,0
vehbi,TR,0.7868854537474052
veikko,FI,1
veiko,EE,1
veit,DE,0.9999999999999999
vela,ES,0.6680325604326827
velan,None,0
velarde,None,0
velasco,ES,0.9999999999999999
velasquez,None,0
velayutham,None,0
velazquez,None,0
velez,None,0
veli,TR,0.30748081010079653
velia,IT,1
velibor,ME,0.4634723164376328
velimala,None,0
velimatti,None,0
velimir,HR,0.45350882008546756
velin,None,0
velina,IT,1
velio,IT,0.9999999999999999
velislav,None,0
velitchka,None,0
velitchko,None,0
veliyan,None,0
veljko,RS,0.4619703366654925
vellar,None,0
vello,None,0
velloso,None,0
velmarie,None,0
veloso,PT,0.9167346214775363
velotti,None,0
veluchamy,None,0
vemagiri,None,0
vemula,None,0
vemuri,None,0
ven,PH,0.5835621424362417
vena,CZ,0.9733446738930206
venancio,AO,0.46779948065776217
venanzio,IT,1.0000000000000002
vendela,SE,1
vendula,CZ,1
venelin,BG,1
venera,KG,0.6328286261637275
venhwei,None,0
